Nota,Judul Buku
PNJM-231124-0182,['Raja Ali Haji: Tsamarat Al-Muhimmah/ Raja Ali Haji Ibni Raja Ahmad Riau']
PNJM-231124-0183,"['Quantum Ikhlas Teknologi Aktivasi Kekuatan Hati: The Power Of Positive Feeling/ Erbe Sentanu', 'Khasiat Asmaul Husna & Shalawat/ Ahmad Zaky El-Syafa']"
PNJM-231124-0184,"['Dari puncak Andalusia: Kisah islam Pertama kali Menginjakkan Kaki di Spanyol, Membangun Peradaban, Hingga Menjadi Warisan Sejarah Dunia/ Tariq Suwaidan; Penerjemah, zainal arifin', 'Sembilan Puluh Seruan Illahi Dalam Al- Quran: Sebuah Studi Tafsir Tematik/ Syaikh Abu Bakar Jabir Al- Jazairi; Penerjemah, Musthofa, Amir Hamzah Fachrudin']"
PNJM-231125-0185,"['DEMI ALLAH, AKU JADI TERORIS/ DAMIEN DEMATRA']"
PNJM-231125-0186,['Assalamualaikum Calon Imam/ Ima Madaniah']
PNJM-231125-0187,"['Penjelajah Ruang Angkasa Alien Ruang Angkasa/ Steve Parker; Penjelajah, Wulandari']"
PNJM-231125-0188,"['Dinosaurus Pemakan Tumbuhan/ Daugal Dixon; Penerjemah, Dwianto Edi', 'Dinosaurus Di Udara/ Dougal Dixon; Penerjemah, B Dwianto Edi']"
PNJM-231125-0189,"['Hantu Siul dan 14 Cerita Keren Lainnya/ Asam Kecut', 'Genius Matematika Kelas 6 SD/ Sulis Sutrisna']"
PNJM-231125-0190,"['Kecil - kecil Punya karya: A story Dreamers Menuju Tangga Juara/ Julia Kartika Putri', 'Kecil-Kecil Punya Karya: Lapangan ABCD/ Rahmadieni Fitria Salsabila']"
PNJM-231125-0191,"['Kecil-Kecil Punya karya: Mothers Day, Karena Kita Sayang Ibu/ Ghaisani Azmi Rahmania', 'Kecil-Kecil Punya Karya: Motif Unik/ Hasna Gahayu Febriyanti']"
PNJM-231125-0192,"['Kecil-Kecil Punya Karya: The Cute Girls/ Shoffiyah Lukman', 'Kecil-Kecil Punya Karya: The Star Girl/Salsabila Putri Yuda']"
PNJM-231125-0193,"['Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Sapi Betina Berkulit Keemasan, A Heifer With Golden Skin/ Yoli Hendi', 'Ensiklopedi Komik Sains: Jilid 3/ Wahyu Frayudha']"
PNJM-231127-0194,"['Kamus PercakapanBahasa Arab Sehari-Hari/Ahmad Sangid', 'Percakapan Sehari-hari Dalam Bahasa Mandarin untuk Pemula/ Andrian, Cryce Yulianti']"
PNJM-231127-0195,"['Fiqih Kontemporer Buku 1: Menjawab 111 Masalah Hukum Islam Di Zaman Kita/ Ahmad Zharo', 'METODE PENELITIAN KUANTITATIF: UNTUK ADMINISTRASI PUBLIK DAN MASALAH-MASALAH SOSIAL/ ERWAN AGUS PURWANTO & DYAH RATIH SULISTYASTUTI']"
PNJM-231127-0196,['SPSS: Panduan Mudah Olah Data Bagi Mahasiswa & Umum/ Duwi Priyanto']
PNJM-231127-0197,"['Tsamarat Al-Muhimmah/ Raja Ali Haji Ibni Raja Ahmad', 'FILOSOFI TERAS: Filsafat Yunani-Romawi Kuno Untuk Mental Tangguh Masa Kini/ Henry Manampiring']"
PNJM-231127-0198,['Hukum Perlindungan Konsumen Indonesia Edisi Revisi 2008/ Shidarta']
PNJM-231127-0199,"['Histologi Manusia/ Subowo', 'M When Falling in Love is Fate/Yushim']"
PNJM-231128-0200,['Hukum Hak Cipta Edisi Kedua-Cetakan ke 3/ Eddy Damian']
PNJM-231128-0201,"['Metodologi Penelitian Kuantitatif: Paradigma Baru Ilmu Komunikasi dan Ilmu Sosial Lainnya/ Deddy Mulyana', 'Penelitian Kualitatif Dasar-Dasar Edisi 2/ Samiaji Sarosa', 'METODOLOGI PENELITIAN KUALITATIF EDISI REVISI/ LEXY J. MOLEONG']"
PNJM-231128-0202,"['Ilmu Pancasila Yuridis Kenegaraan dan Ilmu Filsafat Pancasila/ Sunarjo Wreksosuhardjo', 'Panduan Kuliah Pendidikan Pancasila Untuk Perguruan Tinggi/ Elly M. Setiadi']"
PNJM-231128-0203,"['Lancar Percakapan Bahasa Jepang Pariwisata 3 In One: Hotel, Restoran, Pemandu Wisata/Isa Wahjodi', 'Babat Habis Tes Bahasa Jepang N5: Mudah Kuasai Bahasa Jepang dan Huruf Kanji Dasar N5/Pradana Istutyanto Putra']"
PNJM-231128-0204,"['Edisi Kedelapan: Kalkulus Jilid 1/Dale Varberg, Edwin J Purcell Steven E Rigdon, Ahli Bahasa: T Nyoman Susila']"
PNJM-231128-0205,"['Edisi Kedelapan: Kalkulus Jilid 1/Dale Varberg, Edwin J Purcell Steven E Rigdon, Ahli Bahasa: T Nyoman Susila']"
PNJM-231128-0206,['Prosedur Penelitian Suatu Pendekatan Praktik Edisi Revisi 2010/ Suharsimi Arikunto']
PNJM-231128-0207,"['Ruqyah Jin, Sihir dan Terapinya/ Wahid Abdussalam Bali; Penerjemah, Sarwedi', 'Enam Puluh SIrah Sahabat Rasulullah SAW/ Khalid Muhammad Khalid; Penerjemah, Muhil Dhofir']"
PNJM-231128-0208,['Mora dan Megan/ Dewi Savtr']
PNJM-231128-0209,"['Rich Dads CashflowQuardrant: Panduan Mencapai Kebebasan Keuangan/ Robert T Kiyosaki; Penerjemah, Rina Buntaran']"
PNJM-231128-0210,"['Menulis Artikel & Karya Ilmiah/ Totok Djuroto, Bambang Suprijadi', 'Dasar-Dasar Elektronika/ Owen Bishop; Penerjemah, Irzam Harmein']"
PNJM-231128-0211,['Hak Uji Material Di Indonesia/ Sri Soemantri']
PNJM-231128-0212,['DINAMIKA PENYUSUNAN UNDANG-UNDANG NO.40 TAHUN 2004 TENTANG SISTEM JAMINAN SOSIAL NASIONAL (SJSN)/ADE CANDRA']
PNJM-231129-0213,"['IMPLEMENTASI KEBIJAKAN PUBLIK: KONSEP DAN APLIKASINYA DI INDONESIA/ ERWAN AGUNG PURWANTO, DYAH RATIH SULISTYASTUTI']"
PNJM-231129-0214,"['IMPLEMENTASI KEBIJAKAN PUBLIK: KONSEP DAN APLIKASINYA DI INDONESIA/ ERWAN AGUNG PURWANTO, DYAH RATIH SULISTYASTUTI']"
PNJM-231129-0215,"['Sakura Wish/ Harumi Kawaii', 'The Bad Boy In Suit/Yessy N']"
PNJM-231129-0216,"['Yearning Moon/ Mitsuki Kaco; Penerjemah, Elvita Wiasih', 'The Bad Boy In Suit/Yessy N']"
PNJM-231129-0217,"['Manifesto Pendidikan Di Indonesia/ Benni Setiawan', 'THE DIP: SAAT KITA DATANG UNTUK BERTAHAN ATAU BERHENTI/ SETH GODIN; PENERJEMAH, IRINE YOVITA']"
PNJM-231129-0218,['Remember Rain: Selalu Ada Kisah Disetisp Tetesannya/ Jihan Nur Pratiwi']
PNJM-231129-0219,['Laut Bercerita/ Leila S. Chudori']
PNJM-231129-0220,['Who Am I ? Maybe You Could Change Me/ Maharani Tasya']
PNJM-231129-0221,"['Super Soal Kimia 1001++ SMA Kelas XI/ Agus Kamaludin', 'Jurus Tokcer Lolos SBMPTN: Bank Soal & Simulasi Kimia Paling Lengkap/ Agus Kamaludin']"
PNJM-231129-0222,"['BANK SOAL KIMIA SMA/MA/ RATNA RIMA MELATI & DEWI KURNIAWATI', 'Sapu Bersih Ujian Kimia SMA/MA: Edisi Lengkap Pasti Masuk Perguruan Tinggi Idaman & Favorit Kelas X,XI,& XII/Agus Kamaludin']"
PNJM-231129-0223,"['SAINS DAN TEKNOLOGI ISLAM/ AKHMAD ALIM', 'ISLAM DAN TEKNOLOGI/ RAHMAT SUNNARA']"
PNJM-231129-0224,['Raja Ali Haji: Tsamarat Al-Muhimmah/ Raja Ali Haji Ibni Raja Ahmad Riau']
PNJM-231130-0225,"['Tanya Jawab Hukum Perusahaan/ Hukum Online', 'Hukum Perusahaan/ Rai Widjaya']"
PNJM-231130-0226,['Tanya Jawab Hukum Perusahaan/ Hukum Online']
PNJM-231130-0227,"['Tanya Jawab Hukum Perusahaan/ Hukum Online', 'Hukum Perusahaan/ Rai Widjaya']"
PNJM-231130-0228,"['SERATUS SATU TRIK DAN TEKNIK TERSEMBUNYI DALAM WINDOWS XP: TINGKAT LANJUT/ EFVY ZAMIDRA ZAM', 'How To Multiply Your Chips Intelligence Cara Mengembangkan Berbagai komponen Kecerdasan/ May Lwin; Penerjemah, Christine Sujana']"
PNJM-231130-0229,['MISS PESIMIS/ ALIA ZALEA']
PNJM-231130-0230,['Cliche: Pilihanmu Hanya Dua Terjebak Pada Masa Lalu Atau Maju/Fauzi Maulana Hakim']
PNJM-231130-0231,['Cliche: Pilihanmu Hanya Dua Terjebak Pada Masa Lalu Atau Maju/Fauzi Maulana Hakim']
PNJM-231130-0232,"['KUHP dan KUHAP: Edisi Revisi 2010/ Pemerintah Indonesia', 'Kitab Undang-Undang Hak Kekayaan Intelektual/ Peraturan Lengkap 2011 Edisi']"
PNJM-231130-0233,['Kitab Undang-Undang Hukum Perdata ( KUH Perdata)/Niniek Suparno']
PNJM-231201-0001,"['PRIDE AND PREJUDICE/ JANE AUSTEN', 'BAD MEN: ORANG-ORANG JAHAT/ JOHN CONNOLLY; PENERJEMAH, BAROKAH RUZIATI']"
PNJM-231201-0002,"['BAD MEN: ORANG-ORANG JAHAT/ JOHN CONNOLLY; PENERJEMAH, BAROKAH RUZIATI', 'Mr. Dangerous/ Defanny']"
PNJM-231201-0003,"['Penelitian Hukum/ Peter Mahmud Marzuki', 'Asas-Teori-Praktik: Hukum Pidana/ Leden Marpaung']"
PNJM-231201-0004,['ATOMIC HABITS: Perubahan Kecil Yang Memberikan Hasil Luar Biasa/James Clear']
PNJM-231201-0005,['Pink Berry Club: Zero Basket Ball/ Hilmy an Nabhany']
PNJM-231201-0006,"['Rich Dads CashflowQuardrant: Panduan Mencapai Kebebasan Keuangan/ Robert T Kiyosaki; Penerjemah, Rina Buntaran', 'Pink Berry Club: Ranggawuni Shadow Mission/ Puspita Dwi Fitriyanti']"
PNJM-231201-0007,['Ketika Dhira Jatuh Cinta: Mencari Cinta Dari Hannovir Ke Cordoba/ Nadhira Arini']
PNJM-231201-0008,"['Dear, Imamku/Mellyana']"
PNJM-231201-0009,['Second Hurt: Luka itu Tidak Datang Sekali/ Heri Putra']
PNJM-231202-0010,"['Hotel Tua/ Budi Darma', 'Bubble Pop High School Sweet Story Chasing You 10/ Nurul Pertiwi [et.al]']"
PNJM-231202-0011,"['Penelitian Kualitatif Dasar-Dasar Edisi 2/ Samiaji Sarosa', 'Pegadaian Syariah/ Muhammad, Sholikul Hadi']"
PNJM-231202-0012,['SELUK-BELUK PEGADAIAN/ FIKI PUSPITASARI']
PNJM-231202-0013,"['ULUMUL QURAN: ILMU UNTUK MEMAHAMI WAHYU/ ACEP HERMAWAN', 'Membumikan Ulumul Quran: Tanya Jawab Memudahkan Tentang Ilmu Qiraat Ilmu Rahm Usmani Ilmu Tafsir, dan Relevansinya Dengan Muslim Indonesia/ Ahsin Sakho Muhammad']"
PNJM-231202-0014,"['MENYENTUH YANG NISKALA/ JOE SIMPSON; PENERJEMAH, ADISENO', 'Ensiklopedia Yahudi Bergambar/ Thariq As-Suwaidan; Penerjemah, Arif Munandar']"
PNJM-231202-0015,"['The Bad Boy Saw Me Twerk/ K.A. Dachune', 'Posessive Pilot/ Flara Deviana']"
PNJM-231202-0016,"['The Bad Boy Saw Me Twerk/ K.A. Dachune', 'Buku I Perburuan Bintang Surya/ Yohanes Surya, Ellen Conny, Sylvia Lim']"
PNJM-231202-0017,"['Kecil-Kecil Punya Karya: Liburan Di Fairy Land/Fairuza Alifa Prasetyo', 'Ghost School Days: Magic Tralala/ Fayanna Ailisha Davianny, Assyifa S.Arum']"
PNJM-231202-0018,"['Seri Penemuan 16: Penemuan Penangkal Petir/ Norma Aisyah', 'PEMAHAMAN GEOGRAFI DARI USBORNE: LAUT DAN SAMUDRA/ FELICITY BROOKS; PENERJEMAH, WASI DEWANTO']"
PNJM-231202-0019,"['Kecil-Kecil Jadi Detektif: Caping Emas Misterius/ Hana Alfazzahra', 'Seri Penemuan 33: Penemuan Air Conditioning / Come Trube']"
PNJM-231202-0020,"['Seri Petualangan Fun Cican: Kesatria Cican dan Putri Cini/ Wahyu Aditya', 'Kecil - Kecil Punya Karya: From Holland With Love/ Yasmin Azzahra Rahman']"
PNJM-231202-0021,"['Blink: Kemampuan Berpikir Tanpa Berpikir/ Malcolm Gladwell; Penerjemah, Alex Tri Kantjono W.']"
PNJM-231204-0022,"['History of Philosophy In Islam: Sejarah Folsafat Dalam Islam/T.J De Boer: Penerjemah, Ruslani']"
PNJM-231204-0023,"['Akuntansi Edisi 6 Jilid 1/ Charles T. Horngren, Walter T. Harrison jr, Linda Smith Bamber; penerjemah, Barlian Muhammad']"
PNJM-231204-0024,"['JUDGMENT IN DEATH: PENGHAKIMAN DALAM KEMATIAN/ J.D. ROBB; PENERJEMAH, AMBHITA DHYANINGRUM']"
PNJM-231204-0025,['The Jerk Wants Me/ Yessy N']
PNJM-231204-0026,"['Petualangan Tintin Tongkat Ottokar/ Herge', 'Tata Surya: Uranus Neptunus Dan Planet Katai, Ayo, Menjelajah Angkasa Luar!/ Rosalind Mist Penerjemah: Febdian Rusydi']"
PNJM-231204-0027,"['Protect/ Black Rose', 'My Psycho Path Boy Friend/Bayu Permana']"
PNJM-231204-0028,"['Robin Hood: Kisah Legendaris Penguasa Sherwood/ Paul Creswick; Penerjemah, Peusy Sharmaya']"
PNJM-231204-0029,"['Quick Silver: Aliran Kekutan Energi Kuno/ Sam Osman; Penerjemah, Fe Fang']"
PNJM-231204-0030,"['Buku Latihan Soal: Mantappu Jiwa/ Jerome Polin SIjabat', 'Who Are You?: Tes Kpribadian Populer Paling Komplet!/ Psko_Pop']"
PNJM-231204-0031,['Melodylan/ Asriaci']
PNJM-231204-0032,['You Do You: Discovering Life Through Experiments and Self Awareness/ Fellexandro Ruby']
PNJM-231204-0033,"['You Do You: Discovering Life Through Experiments and Self Awareness/ Fellexandro Ruby', 'Buku Latihan Soal: Mantappu Jiwa/ Jerome Polin SIjabat']"
PNJM-231204-0034,['Cantik Itu Luka: Eka Kurniawan/']
PNJM-231205-0035,['Perbandingan Singkat pelindungan Merek Belanda Dan Indonesia/ Insan Budi Maulana']
PNJM-231205-0036,"['Strategi Pintar Lulus Psikotes Tni- Polri/ PsychoChic', 'Update Paling Lengkap: Drilling Psikotes Masuk Kerja/ Windyastuti Chalimatul Unifah, Lastrika Mauliana, Gunawan']"
PNJM-231205-0037,"['SISTEM POLITIK INDONESIA/ ANANG SAEPULOH', 'Militer & Kekuasaan : Puncak-Puncak Sipil-Militer Di Indonesia/ Dwi Pratomo Yulianto']"
PNJM-231205-0038,"['Cara Cespleng Pintar Sejarah SMA Kelas 10,11,12/ Agung Tris Wantoro, Agus Kamaludin']"
PNJM-231205-0039,['ENSIKLOPEDI PARA PENERUS DINASTI/ JANU ISMADI']
PNJM-231205-0040,"['Cantik Itu Luka: Eka Kurniawan/', 'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN']"
PNJM-231206-0041,['ENSIKLOPEDI PARA PENERUS DINASTI/ JANU ISMADI']
PNJM-231206-0042,['SEJARAH INDONESIA 5: ZAMAN KEBANGKITAN NASIONAL/ EKO PRAPTANTO']
PNJM-231206-0043,['Hukum Perseroan Terbatas: Binoto Nadapdap/']
PNJM-231206-0044,"['Gerwani: Kisah Tapol Wanita di Kamp Plantungan/ Amurwani Dwi Lestariningsih', 'Tujuh Belas Fakta Mencengangkan Di Balik Kemerdekaan Indonesia/ Hendri F. Isnaeni']"
PNJM-231206-0045,"['Sebuah Seni Untuk Bersikap Bodo Amat: Pendekatan Yang Waras Demi Menjalani Hidup Yang Baik/ Mark Manson', 'Perubahan Kecil yg Mmberikan Hasil Luar Biasa : Atomic Habits/ James Clear,; Penerjamah: Alex Tri Kantjono Widodo']"
PNJM-231206-0046,['FILOSOFI TERAS: Filsafat Yunani-Romawi Kuno Untuk Mental Tangguh Masa Kini/ Henry Manampiring']
PNJM-231206-0047,['Sungguh Aku Mencintaimu Karena Allah/ Pipiet Senja']
PNJM-231206-0048,['Buku Pintar Hukum Perseroan Terbatas/ Adrian Sutedi']
PNJM-231206-0049,['Buku Pintar Hukum Perseroan Terbatas/ Adrian Sutedi']
PNJM-231206-0050,"['Teori Makro Ekonomi Edisi Keempat/ N. Gregory Mankiw; Penerjemah, Imam Nurmawan']"
PNJM-231206-0051,"['Akad & Produk BAnk Syariah/Ascaraya', 'LEMBAGA KEUANGAN SYARIAH / YADI JANWARI']"
PNJM-231206-0052,"['Kemiskinan dan Ketidakmerataan di Indonesia: Edisi Indonesia-Inggris/ Sutyastie Soemitro Remi, Prijono Tjiptoherijanto']"
PNJM-231207-0053,"['Hukum Jaminan Keperdataan/ Rachmadi Usman', 'Hukum Penanaman Modal Di Indonesia/ Rosyidah Rakhmawati']"
PNJM-231207-0054,"['Hukum Jaminan Keperdataan/ Rachmadi Usman', 'Hukum Penanaman Modal Di Indonesia/ Rosyidah Rakhmawati']"
PNJM-231207-0055,"['Hukum Penanaman Modal Di Indonesia/ Rosyidah Rakhmawati', 'Hukum Jaminan Keperdataan/ Rachmadi Usman']"
PNJM-231207-0056,['Penanaman Modal: Undang-Undang Ri Nomor 25 Tahun 2007/ Fokus Media']
PNJM-231207-0057,['Penanaman Modal: Undang-Undang Ri Nomor 25 Tahun 2007/ Fokus Media']
PNJM-231207-0058,"['Laut Bercerita/ Leila S. Chudori', 'Hukum Penyelesaian Sengketa Internasional/Huala Adolf']"
PNJM-231207-0059,['Hukum Perusahaan/ Rai Widjaya']
PNJM-231207-0060,"['Kitab Undang-Undang Hak Kekayaan Intelektual/ Peraturan Lengkap 2011 Edisi', 'Hukum Perusahaan/ Rai Widjaya']"
PNJM-231207-0061,"['Dasar-Dasar Penelitian Kualitatif/ Anselm Strauss, Juliet Corbin; Penerjemah, Muhammad Shodig', 'Metodologi Penelitian & Teknik Penyusunan Skripsi/ Abdurrahman Fathoni']"
PNJM-231207-0062,"['Metode Penelitian Kuantitatif & Kualitatif/ Jonathan Sarwono', 'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN']"
PNJM-231207-0063,"['Bilik-Bilik Cinta Muhammad: Kisah Sehari-Hari Rumah Tangga Nabi/ Nizar Abazhah', 'Perang Muhammad: Kisah Perjuangan Dan Pertempuran Rasulullah/ Nizar Abazha, Penerjemah: Asy Ari Khatib']"
PNJM-231208-0064,"['Electronic Goverment: Strategi Pembangunan dan Pengembangan Sistem Pelayanan Publik Berbasis Teknologi Digital/ Richardus Eko Indrajit', 'Peningkatan Kualitas Pelayanan Publik Indonesia/ Muhammad Alfiansyah']"
PNJM-231208-0065,"['Akuntansi Keuangan Yayasan: Dan Lembaga Nirlaba Sejenis/ Pahala Nainggolan', 'Dasar-Dasar Manajemen Keuangan Perusahaan Jilid 2/ Richard A Brealey, Stewart C. Myers, Alan J. Marcus']"
PNJM-231208-0066,"['Akuntansi Manajemen Edisi Revisi: Dasar-dasar Konsep Biaya dan Pengambil Keputusan/ Kamaruddin Ahmad', 'Manajemen Asuransi/ Hermawan Darmawi']"
PNJM-231208-0067,"['Komunikasi Organisasi Strategi dan Kompetensi/ Andre hardjana', 'Psikologi Umum/ Agus Sujanto']"
PNJM-231208-0068,['Second Hurt: Luka itu Tidak Datang Sekali/ Heri Putra']
PNJM-231208-0069,['A : Aku Benci dan Cinta/ Wulanfadi']
PNJM-231208-0070,"['Ruqyah Jin, Sihir dan Terapinya/ Wahid Abdussalam Bali; Penerjemah, Sarwedi', 'Enam Puluh SIrah Sahabat Rasulullah SAW/ Khalid Muhammad Khalid; Penerjemah, Muhil Dhofir']"
PNJM-231208-0071,"['Anak Semua Bangsa/ Pramoedya Ananta Toer', 'BILANGAN FU/ AYU UTAMI']"
PNJM-231208-0072,"['Bubble Pop: High School Sweet Story , love line8/Donna Nadira']"
PNJM-231208-0073,"['The Bad Boy In Suit/Yessy N', 'The Jerk Wants Me/ Yessy N']"
PNJM-231208-0074,"['Yearning Moon/ Mitsuki Kaco; Penerjemah, Elvita Wiasih', 'The Two Side Trip Broken Heart Days 1/ Yuka Nakajima; Penerjemah, Veronika Fiani Setiawan']"
PNJM-231208-0075,"['Red Haired Snow White/ Sorata Akizuki; Penerjemah, Wilda Setiana', 'Sakura Wish/ Harumi Kawaii']"
PNJM-231208-0076,['Melodylan/ Asriaci']
PNJM-231208-0077,"['Assalamualaikum Calon Imam/ Ima Madaniah', 'Cinta Dalam Diam/ Shineeminka']"
PNJM-231208-0078,"['Administrasi dan Akuntabilitas Publik/ Rakhmat', 'TELAAH KRITIS ADMINISTRASI & MANAJEMEN SEKTOR PUBLIK DI INDONESIA:MENUJU SISTEM PENYEDIAAN BARANG DAN PENYELENGGARAAN PELAYANAN YANG BERORIENTASI PUBLIK/ KRISTIAN WIDYA WICAKSONO']"
PNJM-231208-0079,"['Administrasi Pembangunan: Konsep Dimensi Dan Strateginya/ Sondang P. Siagian', 'Titik Berat Otonomi pada Daerah Tingkat II/Haw. Widjaja']"
PNJM-231208-0080,"['PARADIGMA BARU MANAJEMEN PEMBANGUNAN/ SLAMET ROSYADI', 'Mencari Bentuk Otonomi Daerah: Suatu Solusi Dalam Menjawab Kebutuhan Lokal dan Tantangan Global/ J. Kaloh']"
PNJM-231209-0081,"['Kisah Khulafaur Rasydin: Membangun Karakter Anak Muslim Lewat Kisah Hidup empat Sahabat Rasulullah SAW./ Isnaeni DK', 'Tujuh Puluh Sembilan Pesan: Nabi Muhammad SAW Untuk Anak/Ryu Tri']"
PNJM-231209-0082,"['AYO MENGGAMBAR HEWAN/ YOGA WIDYANARKO', 'Kisah Teladan Sahabat Nabi/ Hamid Ahmad Ath- Thahir .; penerjemah: Ali Sultan']"
PNJM-231209-0083,"['Tomo Dan Tama/ Sandy Pu', 'Mia The Brave: Bus Sekolah/ Oya Sujiwo']"
PNJM-231209-0084,"['Geng Samad Vol 4: Jengkolman/ Assyfa S. Arum', 'Ghost School Days: Kastel Terbang/ Oyasujiwo']"
PNJM-231209-0085,"['Mia The Brave: Anak Keraton/ Satrio, Geugeu, Rendra', 'Sains Kuno Yang Cemerlang 2/ Koh Yun Kon; Penerjemah, Deni Supardi']"
PNJM-231209-0086,"['Detektif Javania/ Ivan Binuki, Assyfa S. Arum', 'Komik Sains Bocah Pintar:Mata Indra Penglihatan / Mata Indra Penglihatan']"
PNJM-231209-0087,['Sepuluh Karakter Yang Harus Dimiliki Guru Yang Sangat Efektif/Elaine K. Mcwan.; Penerjemah: Benyamin Molan']
PNJM-231209-0088,"['Exo Salah Gaul 2: Makan Bakwan PAke Bakso/ EviiMbow88', 'Time Meet Love/ Alfida Fawazi']"
PNJM-231209-0089,"['Pink Berry Club: Roses Wonderful Day Kenangan yang Tak Pernah Mati/ Dwipuspa Ramadhanti', 'Pink Berry Club:, Deja Vu, Kenangan Mempersatukan Persahabatan/ Naiva Urfi Layyinah']"
PNJM-231209-0090,"['Dari Balik Kamar Bidan: (Kumpulan Pertanyaan Kebidanan)/ Ari Sulistyawati & Marmi', 'Panen Sayur Secara Rutin di Lahan Sempit/ Hesti Dwi Setyaningrum dan Cahyo Saparinto']"
PNJM-231209-0091,"['Metodologi Penelitian Pendidikan: Dasar-Dasar Analisis Dan Pengolahan Data Statistik/Hendrik Rawambaku', 'Penelitian Kualitatif Dasar-Dasar Edisi 2/ Samiaji Sarosa']"
PNJM-231209-0092,"['AlatAnalisis Data Edisi Revisi: Aplikasi Statistik Untuk Penelitian Bidang Ekonomi & Sosial/ Irwan Gani', 'Mencapai Manajemen Berkualitas: Organisasi, Kinerja, Program/ Bernardine R. Wirjana']"
PNJM-231209-0093,['Dasar-Dasar Ilmu Organisasi/Ig. Wursanto']
PNJM-231209-0094,"['Kecil - Kecil Punya Karya: Belitung Fun Trip, Menjelajah Keindahan Bumi Laskar Pelangi/ Kharissa Nurmanita Kusuma', 'Seri Kecil-Kecil Punya Karya: Senyum Indah IndahDari Timur/ Ghaisani Azmi Rahmaniyah']"
PNJM-231209-0095,['Peraga Huruf/ Ristyanti N']
PNJM-231211-0096,"['Alat Analisis Data: Aplikasi Statistik Untuk Penelitian Bidang Ekonomi & Sosial/ Irwan Gani, Siti Amalia', 'METODE PENELITIAN DAN STATISTIK: UNTUK PERKULIAHAN, PENELITIAN MAHASISWA SARJANA, DAN PASCA SARJANA/ AMOS NEOLAKA']"
PNJM-231211-0097,['Metode Penelitian Terpadu Sistem Informasi: Pemodelan Teoritis Pengukuran dan Pengujian Statistis/ Willy Abdillah']
PNJM-231211-0098,"['MISS PESIMIS/ ALIA ZALEA', 'I am Yours: Cinta Dan Rasa Sakit Itu Saling Mengikuti/ Putrilagilagi']"
PNJM-231211-0099,['Who Am I ? Maybe You Could Change Me/ Maharani Tasya']
PNJM-231211-0100,['Inikah Almahdi Yang Dijanjikan: Kajian Terlengkap Tentang Sosok Pemimpin Akhir Zaman Yang Dijanjikan Dalam Nubuwat Rasulullah/ Abu Ammar']
PNJM-231211-0101,"['I Love This Wolf/ Kikuchi Kamaro; Penerjemah, Aswini Rosita', 'Confession Club/ Nobuyo Yamamoto; Penerjemah, Widya Anggraeni']"
PNJM-231211-0102,"['Laut Bercerita/ Leila S. Chudori', 'Melodylan/ Asriaci']"
PNJM-231211-0103,"['THE DEVIL WHO TAMED HER: PELAJARAN CINTA DARI SANG IBLIS PENGGODA/ JOHANNA LINDSEY; PENERJEMAH, ENDANG SULISTIYOWATI', 'ATOMIC HABITS: Perubahan Kecil Yang Memberikan Hasil Luar Biasa/James Clear']"
PNJM-231211-0104,['Pengantar Ilmu Komunikasi/ Nurani Soyomukti']
PNJM-231212-0105,['MANAJEMEN PENGEMBANGAN KURIKULUM/ OEMAR HAMALIK']
PNJM-231212-0106,['MANAJEMEN KURIKULUM/ H. DINN WAHYUDIN']
PNJM-231212-0107,['Dasar-Dasar Pengembangan Kurikulum/ Oemar Hamilik']
PNJM-231212-0108,['Pengembangan Kurikulum Teori Dan Praktik/ Nana Syaodih Sukmadinata']
PNJM-231212-0109,['PENGEMBANGAN KURIKULUM PERGURUAN TINGGI/ SUKIMAN']
PNJM-231212-0110,['Hukum Agraria & Hak-Hak Atas Tanah/ Urip Santoso']
PNJM-231212-0111,"['MikroEkonomi Edisi Keempat belas/ Paul A. Samuelson & William D. Nordhaus', 'Hak Kekayaan Intelektual Sebagai Jaminan Kredit/ Iswi Hariyani']"
PNJM-231212-0112,"['Hukum Agraria & Hak-Hak Atas Tanah/ Urip Santoso', 'Hak Kekayaan Intelektual Sebagai Jaminan Kredit/ Iswi Hariyani']"
PNJM-231212-0113,['Kalkulus/ Koko Martono']
PNJM-231212-0114,"['Edisi Kedelapan: Kalkulus Jilid 1/Dale Varberg, Edwin J Purcell Steven E Rigdon, Ahli Bahasa: T Nyoman Susila']"
PNJM-231212-0115,"['Organisasi Dan Manajemen Sumber Daya Manusia/ Abdurrahmat Fathoni', 'Mencapai Manajemen Berkualitas: Organisasi, Kinerja, Program/ Bernardine R. Wirjana']"
PNJM-231212-0116,"['LANGKAH DEMI LANGKAH MENELUSURI AL-KITAB/ V GILBERT BEERS; PENERJEMAH,JENNY HARI-BERNADUS']"
PNJM-231212-0117,"['Terapi Berpikir Positif: Biarkan Mukjizat dalam Diri Anda Melesat Agar Hidup Lebih Sukses dan Lebih Bahagia/ Ibrahim Elfiky; Penerjemah, Khalifurrahman Fath, M. Taufik Damas', 'English Grammar In Use Second Edition/ Raymond Murphy']"
PNJM-231212-0118,['Pengembangan Kurikulum Teori Dan Praktik/ Nana Syaodih Sukmadinata']
